auditId,sourceLine,company,country,investmentFirm,sector,status,ownerCount,milestoneCount,sourceCount,proposedTargetCount,priority,score,flags,malformedDates,exactDuplicates,nearDuplicates,lowValueMilestones,recategoryCandidates,missingEntryOwners,missingExitOwners,sourceCoverage,sourceUrls,reviewerDecision,reviewerNotes
jfk-millennium-partners__united-states,26569,JFK Millennium Partners,United States,Manulife,Transportation,Active,1,5,4,current 2-5 target,none,0,,,,,,,,,,https://www.vantagegroup.com/hub/jfk-millennium-partners-marks-financial-close-of-4-2-billion-deal-to-develop-a-new-jfk-terminal-6-vantage/ | https://www.prnewswire.com/news-releases/jfk-millennium-partners-launches-terminal-6-discovery-expo-series-unveils-t6-brand-with-future-partners-at-jfk-airport-302444422.html | https://www.spglobal.com/ratings/en/regulatory/article/-/view/type/HTML/id/3279099 | https://www.manulifeim.com/institutional/global/en/strategies/private-markets/infrastructure/infrastructure-team,,
jh-symphony-renewables-llc__united-states,26599,"JH Symphony Renewables, LLC",United States,Manulife,Power & ET,Active,1,2,5,current 2-5 target,none,0,,,,,,,,,,https://interchange.puc.texas.gov/Documents/49507_1_1016671.PDF | https://www.prnewswire.com/news-releases/duke-energy-completes-sale-of-minority-interest-in-its-commercial-renewable-energy-portfolio-to-john-hancock-300913096.html | https://interchange.puc.texas.gov/Documents/49507_9_1027169.PDF | https://interchange.puc.texas.gov/Search/Filings?ControlNumber=49507 | https://www.manulifeim.com/institutional/global/en/strategies/private-markets/infrastructure/direct-infrastructure-equity,,
jh-transport-portfolio__united-states,26627,JH Transport Portfolio,United States,Manulife,Transportation,Active,1,1,3,2-5 after research,medium,30,thin_scorecard,,,,,,,,,https://www.manulifeim.com/institutional/global/en/strategies/private-markets/infrastructure/direct-infrastructure-equity | https://www.manulifeim.com/institutional/global/en/strategies/private-markets/infrastructure/partners | https://www.manulifeim.com/institutional/global/en/strategies/private-markets/infrastructure/infrastructure-team,,
lakefront-fiber-llc__united-states,26652,"Lakefront Fiber, LLC",United States,Manulife,Digital,Active,1,5,4,current 2-5 target,none,0,,,,,,,,,,https://www.manulifeim.com/institutional/global/en/about-us/press-releases/manulife-announces-formation-of-lakefront-fiber-to-serve-hyperscale-carrier-and-municipal-customers | https://www.prnewswire.com/news-releases/manulife-investment-management-announces-formation-of-lakefront-fiber-to-serve-hyperscale-carrier-and-municipal-customers-302459043.html | https://www.bglco.com/press-release/bgl-advises-lakefront-fiber-on-the-acquisition-of-select-everstream-assets/ | https://www.icc.illinois.gov/docket/P2025-0885/documents/371054/files/650519.pdf,,
landmark-properties-inc__united-states,26682,"Landmark Properties, Inc.",United States,Manulife,Social Infra,Active,1,5,6,current 2-5 target,medium,25,excessive_other_milestones,,,,,,,,,https://www.landmarkproperties.com/ | https://www.landmarkproperties.com/about-us/ | https://www.manulifeim.com/institutional/global/en/viewpoints/private-markets/manulife-investment-management-and-landmark-properties-form-joint-venture | https://www.landmarkproperties.com/wp-content/uploads/2025/08/2024_ESG-Annual-Report.pdf | https://www.landmarkproperties.com/landmark-properties-announces-2025-milestone/ | https://www.landmarkproperties.com/landmark-properties-and-manulife-investment-management-announce-construction-start-on-the-metropolitan-on-south-u-in-ann-arbor-mi/,,
midland-cogeneration-venture__united-states,26715,Midland Cogeneration Venture,United States,Manulife,Power & ET,Active,1,4,4,current 2-5 target,none,0,,,,,,,,,,https://www.capitalpower.com/operations/midland/ | https://www.globenewswire.com/news-release/2022/07/12/2478003/0/en/Capital-Power-and-Manulife-Investment-Management-announce-the-acquisition-of-the-Midland-Cogeneration-facility-in-the-United-States.html | https://www.capitalpower.com/media/media_releases/capital-power-and-manulife-investment-management-complete-acquisition-of-midland-cogeneration-facility/ | https://www.capitalpower.com/media/media_releases/capital-power-executes-new-contract-for-midland-cogeneration-venture-with-consumers-energy/,,
ninedot-energy__united-states,26744,NineDot Energy,United States,Manulife,Power & ET,Active,2,5,6,current 2-5 target,none,4,,,,,,,,,,https://nine.energy/about | https://nine.energy/wp-content/uploads/NineDot-Energy-Overview-2026.pdf | https://www.businesswire.com/news/home/20240110676731/en/NineDot-Energy-Raises-%24225-Million-in-Equity-Financing-to-Build-and-Operate-Distributed-Battery-Energy-Storage-Projects | https://www.businesswire.com/news/home/20240110676731/en/NineDot-Energy-Raises-%24225-Million-in-Equity-Financing-to-Build-and-Operate-Distributed-Battery-Energy-Storage-Projects | https://www.carlyle.com/media-room/news-release-archive/carlyle-commits-over-100-million-battery-storage-electric-vehicle-infrastructure-energy-transition | https://nine.energy/wp-content/uploads/NineDot-Fact-Sheet_Public_January-2025.pdf,,
patriot-utility-privatizations-llc__united-states,26778,"Patriot Utility Privatizations, LLC",United States,Manulife,Utilities,Active,1,3,4,current 2-5 target,none,0,,,,,,,,,,https://www.foundationinfra.com/news/foundation-infrastructure-partners-formed-patriot-utility-privatization | https://www.foundationinfra.com/investments | https://s2.q4cdn.com/510812146/files/doc_downloads/2026/03/17/Dominion-Energy-2025-Form-10-K.pdf | https://www.manulifeim.com/institutional/global/en/strategies/private-markets/infrastructure/direct-infrastructure-equity,,
phoenix-tower-international__united-states,26807,Phoenix Tower International,United States,Blackstone,Digital,Active,4,6,6,current 2-5 target,none,8,,,,,,,,,,https://www.phoenixintnl.com/locations | https://www.phoenixintnl.com/news/phoenix-tower-international-announces-investment-from-grain-management-and-blackrock-to-continue-global-expansion-1 | https://www.phoenixintnl.com/news/pti-closes-acquisition-of-3700-sites-from-bouygues-telecom-and-sfr | https://www.whinfra.com/our-portfolio/phoenix-tower-international-pti/ | https://www.phoenixintnl.com/news/wren-house-invests-in-phoenix-tower-international | https://www.blackstone.com/news/press/blackstone-infrastructure-partners-acquires-stake-in-phoenix-tower-international/,,
powerflex-holdings-llc__united-states,26844,"PowerFlex Holdings, LLC",United States,Manulife,Power & ET,Active,1,4,4,current 2-5 target,none,0,,,,,,,,,,https://www.powerflex.com/ | https://www.powerflex.com/about-us | https://www.powerflex.com/news/powerflex-surpasses-500-mw-solar-50-mwh-storage-and-50-000-ev-chargers-under-management | https://www.manulifeim.com/institutional/global/en/about-us/press-releases/powerflex-receives-a-100m-investment-from-manulife-investment-management,,
rocky-mountain-midstream__united-states,26873,Rocky Mountain Midstream,United States,Manulife,Midstream,Active,1,2,4,current 2-5 target,none,0,,,,,,,,,,https://www.williams.com/pipeline/rocky-mountain-midstream/ | https://ecmc.state.co.us/cogisdb/NameAddressSearch/CompanyDetail?COID=8478&OpNum=10716 | https://www.manulifeim.com/institutional/global/en/strategies/private-markets/infrastructure/direct-infrastructure-equity | https://wyoenergy.org/wp-content/uploads/2025/10/WSTN25v2_Small.pdf,,
sabey-data-centers__united-states,26899,Sabey Data Centers,United States,Manulife,Digital,Active,1,3,4,current 2-5 target,none,0,,,,,,,,,,https://sabeydatacenters.com/about | https://sabeydatacenters.com/locations | https://sabeydatacenters.com/news/sabey-expands-power-availability-across-key-campuses | https://natadvisors.com/news-insights/sabey-corporation-and-national-real-estate-advisors-llc-close-150m-investment-from-manulife-investment-management/,,
serverfarm-llc__united-states-canada,26928,"Serverfarm, LLC",United States / Canada,Manulife,Digital,Active,1,4,4,current 2-5 target,none,0,,,,,,,,,,https://www.serverfarmllc.com/ | https://www.serverfarmllc.com/press-releases/manulife-investment-management-signs-definitive-agreement-to-acquire-a-controlling-interest-in-data-center-platform-serverfarm/ | https://www.serverfarmllc.com/press-releases/manulife-investment-management-completes-acquisition-of-serverfarm/ | https://www.serverfarmllc.com/press-releases/manulife-im-backed-serverfarm-secures-3-0-billion-credit-facility-to-accelerate-hyperscale-campus-development-across-north-america/,,
silicon-ranch-corporation__united-states,26957,Silicon Ranch Corporation,United States,Manulife,Power & ET,Active,1,3,4,current 2-5 target,none,0,,,,,,,,,,https://www.siliconranch.com/ | https://www.siliconranch.com/press/ | https://www.siliconranch.com/stories/silicon-ranch-announces-completion-775m-equity-raise/ | https://www.siliconranch.com/stories/aip-management-to-invest-in-silicon-ranch/,,
sunrun-mars-holdings-2020-llc__united-states,26986,"Sunrun Mars Holdings 2020, LLC",United States,Manulife,Power & ET,Active,1,2,4,current 2-5 target,none,0,,,,,,,,,,https://www.manulifeim.com/institutional/global/en/strategies/private-markets/infrastructure/direct-infrastructure-equity | https://equator-principles.com/report/manulife-2020/ | https://investors.sunrun.com/filings-financials/sec-filings/content/0001469367-21-000042/ex211final.htm | https://investors.sunrun.com/filings-financials/sec-filings/content/0001628280-26-012289/ex211-2025subsidiariesofth.htm,,
tract__united-states,27013,Tract,United States,Manulife,Digital,Active,2,5,5,current 2-5 target,medium,29,excessive_other_milestones,,,,,,,,,https://www.tract.com/ | https://www.tract.com/who-we-are/ | https://www.tract.com/news/tract-closes-acquisition-of-1515-acres-in-caldwell-county-texas-for-multi-gigawatt-data-center-technology-park/ | https://www.tract.com/news/tract-expands-its-greater-reno-portfolio-closing-on-1060-acres-in-silver-springs-nevada-following-successful-rezoning-and-development-agreement-with-lyon-county/ | https://www.datacenterdynamics.com/en/news/tracts-grant-van-rooyen-launches-new-data-center-developer-fleet-dc/,,
alabama-fiber-networks__united-states,27044,Alabama Fiber Networks,United States,Meridiam,Digital,Active,1,5,5,current 2-5 target,none,0,,,,,,,,,,https://www.meridiam.com/assets/alabama-fiber-alabama-us/ | https://www.meridiam.com/news/meridiam-breaks-ground-in-selma-alabama-on-transformative-fiber-infrastructure-project/ | https://www.meridiam.com/news/meridiam-launches-mstreet-fiber-brand/ | https://docs.fcc.gov/public/attachments/DA-23-926A1_Rcd.pdf | https://docs.fcc.gov/public/attachments/DA-23-473A1.pdf,,
alberta-fiber-networks-a-net__canada,27075,Alberta Fiber Networks (A-NET),Canada,Meridiam,Digital,Active,1,4,4,current 2-5 target,none,0,,,,,,,,,,https://www.meridiam.com/assets/a-net-alberta-canada/ | https://www.meridiam.com/news/meridiam-successfully-reaches-financial-close-on-alberta-broadband-networks/ | https://www.strathcona.ca/your-property-utilities/services-and-infrastructure/internet/fibre-optics-construction/ | https://www.beaumont.ab.ca/news/beaumont-brings-high-speed-fibre-internet-to-local-residents-and-businesses/,,
central-70__united-states,27104,Central 70,United States,Meridiam,Transportation,Active,2,4,5,current 2-5 target,none,4,,,,,,,,,,https://www.meridiam.com/assets/c70-highway-colorado-usa/ | https://www.meridiam.com/news/meridiam-kiewit-and-cdot-cut-the-ribbon-on-denver-central-70-project-a-model-of-sustainable-highway-development/ | https://www.codot.gov/projects/i70east | https://www.codot.gov/projects/archives/i70east | https://www.fhwa.dot.gov/ipd/project_profiles/co_central_70.aspx,,
conrac-solutions__united-states,27135,Conrac Solutions,United States,Meridiam,Transportation,Active,1,4,4,current 2-5 target,none,0,,,,,,,,,,https://www.meridiam.com/assets/conrac-solutions-united-states/ | https://www.conracsolutions.com/ | https://www.conracsolutions.com/news | https://www.meridiam.com/news/reno-tahoe-international-airport-breaks-ground-on-ground-transportation-center-and-consolidated-rental-car-facility/,,
crchum__canada,27164,CRCHUM,Canada,Meridiam,Social Infra,Active,1,4,3,current 2-5 target,none,0,,,,,,,,,,https://www.meridiam.com/assets/montreal-university-hospital-research-center-crchum-canada/ | https://www.chumontreal.qc.ca/en/crchum | https://www.chumontreal.qc.ca/en/crchum/crchum-glance,,
fresno-state-university-heating-and-cooling-plant__united-states,27193,Fresno State University Heating and Cooling Plant,United States,Meridiam,Utilities,Active,1,4,4,current 2-5 target,none,0,,,,,,,,,,https://www.meridiam.com/assets/california-state-university-fresno-campus/ | https://www.meridiam.com/news/sdg-impact-bond-to-reach-financial-close-on-california-state-university-fresno/ | https://www.meridiam.com/news/meridiam-achieves-substantial-completion-for-fresno-state-university-campus-utility-project/ | https://adminfinance.fresnostate.edu/facilitiesmanagement/cupr/index.html,,
hoosier-fiber-networks-h-net__united-states,27222,Hoosier Fiber Networks (H-NET),United States,Meridiam,Digital,Active,1,4,4,current 2-5 target,none,0,,,,,,,,,,https://www.meridiam.com/assets/central-indiana-broadband-indiana-us/ | https://www.meridiam.com/news/meridiam-to-bring-fiber-based-broadband-services-to-the-cities-of-bloomington-columbus-and-shelbyville-indiana/ | https://www.meridiam.com/news/meridiam-launches-mstreet-fiber-brand/ | https://bloomington.in.gov/news/2022/10/05/5330,,
idaho-biogas__united-states,27251,Idaho Biogas,United States,Meridiam,Power & ET,Active,1,4,3,current 2-5 target,none,0,,,,,,,,,,https://www.meridiam.com/assets/idaho-biogas-idaho-usa/ | https://www.meridiam.com/news/meridiam-enters-the-biogas-sector-in-the-u-s-developing-its-first-project-in-the-country/ | https://www.newenergyone.com/,,
ion-light-rail-transit__canada,27279,ION Light Rail Transit,Canada,Meridiam,Transportation,Active,1,4,4,current 2-5 target,none,0,,,,,,,,,,https://www.meridiam.com/assets/waterloo-lrt-ontario-canada/ | https://www.meridiam.com/news/meridiam-inaugurates-the-sustainable-ion-light-rail-transit-in-waterloo-canada/ | https://www.regionofwaterloo.ca/en/living-here/ion-light-rail.aspx | https://www.grandrivertransit.ca/en/ion-light-rail.aspx,,
laguardia-terminal-b__united-states,27308,LaGuardia Terminal B,United States,Meridiam,Transportation,Active,1,5,4,current 2-5 target,none,0,,,,,,,,,,https://www.meridiam.com/assets/laguardia-gateway-partners-airport-new-york-usa/ | https://www.meridiam.com/news/meridiam-increases-its-ownership-in-new-yorks-laguardia-terminal-b/ | https://laguardiab.com/about-us/partners | https://www.usa.skanska.com/who-we-are/media/press-releases/277033/Skanska-divests-ownership-of-LaGuardia-Airport-Terminal-B-in-New-York%2C-NY-for-115-million,,
laguna-water-supply__united-states,27338,Laguna Water Supply,United States,Meridiam,Utilities,Active,1,3,4,current 2-5 target,medium,25,excessive_other_milestones,,,,,,,,,https://www.meridiam.com/assets/laguna-water-supply/ | https://perenfra.com/ | https://www.meridiam.com/wp-content/uploads/2025/10/BD-LIVRE-MERIDIAM-VA.pdf | https://perenfra.com/news/,,
long-beach-courthouse__united-states,27366,Long Beach Courthouse,United States,Meridiam,Social Infra,Active,1,3,4,current 2-5 target,none,0,,,,,,,,,,https://www.meridiam.com/assets/long-beach-courthouse-usa/ | https://courts.ca.gov/facilities/los-angeles-county-governor-george-deukmejian-courthouse-long-beach | https://courts.ca.gov/sites/default/files/courts/default/2024-12/fact_sheet_lbjp.pdf | https://www.fhwa.dot.gov/ipd/value_capture/capacity_building/webinar_series/2019/webinar_091919.aspx,,
